match_date,home_odds,away_odds,H_win_index,draw_odds,result,goal_difference,SOT_difference,total_goal,over_2_5_odds,under_2_5_odds,over_under_2_5_index
20/7/2020,1.5,7.5,5,4,H,2,2,2,2.3,1.61,0.7
20/7/2020,1.9,4.33,2.278947,3.4,D,0,2,0,2.1,1.72,0.819048
19/7/2020,2.25,3.25,1.444444,3.3,H,3,-3,3,1.9,1.9,1
19/7/2020,2.4,2.8,1.166667,3.6,A,-2,-5,2,1.72,2.1,1.22093
18/7/2020,3.2,2.25,0.703125,3.4,A,-2,-6,2,2,1.8,0.9
17/7/2020,2.4,3.3,1.375,3,H,2,1,4,2,1.8,0.9
16/7/2020,2.05,3.9,1.902439,3.25,H,2,6,2,2.2,1.66,0.754545
16/7/2020,2.15,3.5,1.627907,3.3,D,0,4,2,2.1,1.72,0.819048
16/7/2020,2,3.75,1.875,3.5,D,0,0,2,1.9,1.9,1
16/7/2020,9.5,1.36,0.143158,4.75,A,-2,0,2,1.72,2.1,1.22093
15/7/2020,4.5,1.9,0.422222,3.3,D,0,-4,2,2.5,1.53,0.612
15/7/2020,4.6,1.75,0.380435,3.8,A,-2,1,4,1.9,1.9,1
15/7/2020,3.8,1.9,0.5,3.8,H,1,-6,3,1.57,2.37,1.509554
15/7/2020,1.14,9.99,8.763158,8.5,H,1,1,3,1.28,3.75,2.929688
14/7/2020,1.12,9.99,8.919643,9.5,H,1,6,1,1.36,3.2,2.352941
13/7/2020,1.3,9.99,7.684615,5.5,D,0,-1,4,1.61,2.3,1.428571
12/7/2020,2.05,3.8,1.853659,3.3,H,3,5,3,2.5,1.53,0.612
12/7/2020,2.25,3.3,1.466667,3.3,H,2,4,2,2,1.8,0.9
12/7/2020,5.25,1.66,0.31619,3.8,H,3,-1,5,1.9,1.9,1
12/7/2020,2.62,2.7,1.030534,3.4,H,1,5,3,1.8,2,1.111111
11/7/2020,1.8,4.5,2.5,3.6,H,1,1,3,2.1,1.72,0.819048
11/7/2020,6,1.6,0.266667,3.8,H,3,0,3,2,1.8,0.9
11/7/2020,3.75,1.95,0.52,3.75,A,-4,-5,4,1.8,2,1.111111
11/7/2020,1.22,9.99,8.188525,6.5,D,0,7,2,1.53,2.5,1.633987
11/7/2020,9.99,1.28,0.128128,5.5,A,-5,-8,5,1.53,2.5,1.633987
9/7/2020,2.05,3.6,1.756098,3.5,D,0,0,2,1.9,1.9,1
9/7/2020,5.25,1.66,0.31619,3.8,D,0,2,0,1.72,2.1,1.22093
9/7/2020,9,1.33,0.147778,5.25,A,-3,-5,3,1.66,2.2,1.325301
8/7/2020,3.8,2.1,0.552632,3.2,H,1,2,1,2.75,1.44,0.523636
8/7/2020,2,3.9,1.95,3.4,A,-1,1,1,2,1.8,0.9
8/7/2020,6,1.53,0.255,4.33,A,-2,-6,4,1.72,2.1,1.22093
8/7/2020,1.12,9.99,8.919643,9,H,5,8,5,1.36,3.2,2.352941
7/7/2020,1.7,5,2.941176,3.75,H,1,1,3,2,1.8,0.9
7/7/2020,2.3,3,1.304348,3.5,D,0,2,2,1.9,1.9,1
7/7/2020,8.5,1.4,0.164706,4.5,A,-1,-2,5,1.86,2.04,1.096774
6/7/2020,2.1,3.4,1.619048,3.5,H,1,-1,1,1.9,1.9,1
5/7/2020,2.9,2.7,0.931034,3,D,0,1,2,2.62,1.5,0.572519
5/7/2020,2.6,2.75,1.057692,3.3,D,0,-3,4,2,1.8,0.9
5/7/2020,8.5,1.3,0.152941,6,H,1,-2,1,1.53,2.5,1.633987
5/7/2020,1.33,8.5,6.390977,5.5,H,2,1,2,1.5,2.62,1.746667
4/7/2020,1.66,5.75,3.463855,3.6,H,3,3,3,2.2,1.66,0.754545
4/7/2020,3.3,2.2,0.666667,3.4,A,-1,-1,1,2.1,1.72,0.819048
4/7/2020,2.25,3.25,1.444444,3.4,A,-2,-4,2,2.1,1.72,0.819048
4/7/2020,1.4,8,5.714286,4.75,H,3,6,3,1.72,2.1,1.22093
4/7/2020,1.16,9.99,8.612069,7.5,H,3,7,7,1.53,2.5,1.633987
2/7/2020,4.2,1.95,0.464286,3.4,H,2,3,4,2.2,1.66,0.754545
2/7/2020,2.05,3.3,1.609756,3.9,H,4,3,4,1.57,2.37,1.509554
1/7/2020,2.4,3.2,1.333333,3.1,A,-3,-6,5,2.37,1.57,0.662447
1/7/2020,2.5,2.9,1.16,3.3,H,1,-1,3,2.1,1.72,0.819048
1/7/2020,1.44,7,4.861111,4.75,H,4,6,4,1.72,2.1,1.22093
1/7/2020,5.5,1.57,0.285455,4.33,H,1,-2,5,1.72,2.1,1.22093
30/6/2020,6,1.61,0.268333,3.8,A,-3,-4,3,2.1,1.72,0.819048
29/6/2020,2.25,3.4,1.511111,3.2,A,-1,0,1,2.5,1.53,0.612
28/6/2020,2.5,2.87,1.148,3.3,A,-2,-7,4,2,1.8,0.9
27/6/2020,4.6,1.75,0.380435,3.7,A,-1,-1,1,2.1,1.72,0.819048
25/6/2020,3,2.45,0.816667,3.25,H,1,1,1,2.2,1.66,0.754545
25/6/2020,2.6,2.62,1.007692,3.5,A,-2,-2,2,1.8,2,1.111111
25/6/2020,4,1.8,0.45,4,H,1,8,3,1.61,2.3,1.428571
24/6/2020,2.3,3.2,1.391304,3.3,D,0,1,2,2.1,1.72,0.819048
24/6/2020,1.55,6,3.870968,4,H,1,2,1,2.1,1.72,0.819048
24/6/2020,1.4,8.5,6.071429,4.5,H,3,5,3,2,1.8,0.9
24/6/2020,3.9,1.9,0.487179,3.6,A,-1,-4,1,1.8,2,1.111111
24/6/2020,1.22,9.99,8.188525,6.5,H,4,7,4,1.66,2.2,1.325301
23/6/2020,1.6,5.75,3.59375,4,D,0,0,0,1.9,1.9,1
23/6/2020,1.66,5,3.012048,4,H,2,2,2,1.8,2,1.111111
22/6/2020,1.12,9.99,8.919643,9,H,5,7,5,1.33,3.4,2.556391
21/6/2020,3.3,2.37,0.718182,3.1,H,3,7,3,2.5,1.53,0.612
21/6/2020,6,1.55,0.258333,4.2,D,0,0,0,1.66,2.2,1.325301
21/6/2020,6,1.5,0.25,4.5,A,-1,-1,3,1.57,2.37,1.509554
20/6/2020,2.45,3,1.22449,3.2,A,-2,-1,2,2.1,1.72,0.819048
20/6/2020,3.6,2.1,0.583333,3.4,A,-2,-4,2,2,1.8,0.9
20/6/2020,3.6,2.05,0.569444,3.5,D,0,2,2,1.9,1.9,1
20/6/2020,3.1,2.37,0.764516,3.25,H,1,-1,3,1.9,1.9,1
19/6/2020,2.8,2.45,0.875,3.5,A,-3,-8,3,1.9,1.9,1
19/6/2020,3,2.37,0.79,3.4,D,0,-3,2,1.9,1.9,1
17/6/2020,3.2,2.25,0.703125,3.4,D,0,5,0,2.1,1.72,0.819048
17/6/2020,1.36,7.5,5.514706,5.25,H,3,12,3,1.36,3.2,2.352941
9/3/2020,1.36,8,5.882353,5.25,H,4,6,4,1.53,2.5,1.633987
8/3/2020,1.8,4.2,2.333333,3.9,H,4,10,4,1.72,2.1,1.22093
8/3/2020,5,1.6,0.32,4.33,H,2,4,2,1.66,2.2,1.325301
7/3/2020,2.55,2.9,1.137255,3.2,H,1,-1,1,2.3,1.61,0.7
7/3/2020,1.65,5.75,3.484848,3.75,H,1,-1,1,2.1,1.72,0.819048
7/3/2020,2.7,2.62,0.97037,3.3,D,0,6,2,2.1,1.72,0.819048
7/3/2020,1.61,5.75,3.571429,3.9,D,0,0,0,2,1.8,0.9
7/3/2020,1.61,5.25,3.26087,4.1,A,-1,-4,1,1.8,2,1.111111
7/3/2020,1.57,5.5,3.503185,4.4,H,1,-4,1,1.57,2.37,1.509554
7/3/2020,1.22,9.99,8.188525,6.5,H,1,2,3,1.44,2.75,1.909722
1/3/2020,2.45,3,1.22449,3.2,A,-1,1,5,2.2,1.66,0.754545
1/3/2020,2.5,2.9,1.16,3.25,D,0,0,2,1.9,1.9,1
29/2/2020,2.05,3.9,1.902439,3.25,A,-1,5,1,2.3,1.61,0.7
29/2/2020,2.62,2.9,1.10687,3.1,D,0,3,0,2.3,1.61,0.7
29/2/2020,4.75,1.72,0.362105,3.8,D,0,-1,4,1.8,2,1.111111
29/2/2020,2.65,2.5,0.943396,3.6,H,2,5,4,1.72,2.1,1.22093
29/2/2020,8,1.4,0.175,4.75,H,3,4,3,1.66,2.2,1.325301
28/2/2020,4.33,1.72,0.397229,4.1,H,1,2,1,1.72,2.1,1.22093
24/2/2020,1.16,9.99,8.612069,8,H,1,3,5,1.36,3.2,2.352941
23/2/2020,1.6,6,3.75,3.9,H,3,7,3,1.9,1.9,1
23/2/2020,1.5,7,4.666667,4.2,H,3,2,3,1.9,1.9,1
23/2/2020,2,3.7,1.85,3.6,H,1,-1,5,1.72,2.1,1.22093
22/2/2020,1.95,4.2,2.153846,3.4,H,1,7,1,2.5,1.53,0.612
22/2/2020,2.1,3.7,1.761905,3.3,H,3,6,3,2.2,1.66,0.754545
22/2/2020,1.95,4.2,2.153846,3.4,D,0,1,2,2.2,1.66,0.754545
22/2/2020,1.72,4.5,2.616279,4,H,1,4,3,1.8,2,1.111111
22/2/2020,1.61,5,3.10559,4.33,H,2,8,2,1.57,2.37,1.509554
22/2/2020,4.5,1.7,0.377778,4.2,A,-1,-4,1,1.53,2.5,1.633987
19/2/2020,1.12,9.99,8.919643,9.5,H,2,7,2,1.22,4.33,3.54918
17/2/2020,1.85,4.5,2.432432,3.5,A,-2,-2,2,1.9,1.9,1
16/2/2020,4,1.85,0.4625,3.8,A,-1,-6,5,1.72,2.1,1.22093
16/2/2020,1.4,8,5.714286,4.75,H,4,5,4,1.72,2.1,1.22093
15/2/2020,1.75,4.75,2.714286,3.8,A,-1,-4,3,1.9,1.9,1
15/2/2020,9.99,1.25,0.125125,6.25,A,-1,-5,1,1.53,2.5,1.633987
14/2/2020,2.5,2.87,1.148,3.3,D,0,0,0,2,1.8,0.9
9/2/2020,1.66,5.75,3.463855,3.6,H,1,4,3,2.3,1.61,0.7
8/2/2020,1.61,6,3.726708,3.8,H,2,6,4,2.1,1.72,0.819048
8/2/2020,2.1,3.6,1.714286,3.4,D,0,0,2,2,1.8,0.9
2/2/2020,3.6,2,0.555556,3.6,D,0,0,0,1.9,1.9,1
2/2/2020,5.5,1.53,0.278182,4.6,H,2,-2,2,1.5,2.62,1.746667
1/2/2020,3.1,2.5,0.806452,3.1,A,-1,0,1,2.62,1.5,0.572519
1/2/2020,2.25,3.4,1.511111,3.25,D,0,2,0,2.2,1.66,0.754545
1/2/2020,2.2,3.3,1.5,3.4,D,0,1,0,2,1.8,0.9
1/2/2020,2.75,2.62,0.952727,3.3,A,-1,-3,5,2,1.8,0.9
1/2/2020,2.6,2.75,1.057692,3.3,D,0,0,6,1.9,1.9,1
1/2/2020,2.1,3.3,1.571429,3.6,H,1,1,3,1.8,2,1.111111
1/2/2020,2.5,2.7,1.08,3.6,D,0,1,4,1.72,2.1,1.22093
1/2/2020,1.25,9.99,7.992,6,H,4,5,4,1.53,2.5,1.633987
29/1/2020,8.5,1.33,0.156471,5.5,A,-2,-1,2,1.57,2.37,1.509554
23/1/2020,5.75,1.61,0.28,3.8,A,-1,-3,3,1.8,2,1.111111
22/1/2020,1.36,9,6.617647,4.75,A,-2,5,2,1.8,2,1.111111
22/1/2020,1.53,6,3.921569,4.33,H,3,6,5,1.57,2.37,1.509554
22/1/2020,1.4,7.5,5.357143,5,H,1,1,3,1.53,2.5,1.633987
21/1/2020,2.7,2.7,1,3.25,A,-2,-6,2,2.2,1.66,0.754545
21/1/2020,2.87,2.45,0.853659,3.4,H,2,-5,4,2,1.8,0.9
21/1/2020,2.8,2.45,0.875,3.5,H,1,3,3,1.9,1.9,1
21/1/2020,1.55,6,3.870968,4.1,D,0,6,4,1.9,1.9,1
21/1/2020,1.72,4.5,2.616279,3.9,D,0,6,4,1.72,2.1,1.22093
21/1/2020,7,1.4,0.2,5,A,-1,-4,1,1.61,2.3,1.428571
19/1/2020,4.33,1.83,0.422633,3.75,H,1,-3,3,1.9,1.9,1
19/1/2020,1.36,8,5.882353,5.25,H,2,1,2,1.66,2.2,1.325301
18/1/2020,1.83,4.33,2.36612,3.6,D,0,0,2,2,1.8,0.9
18/1/2020,2.4,3,1.25,3.4,A,-1,1,5,2,1.8,0.9
18/1/2020,3.25,2.2,0.676923,3.5,D,0,-3,0,1.8,2,1.111111
18/1/2020,2.2,3.25,1.477273,3.5,H,1,2,1,1.8,2,1.111111
18/1/2020,2.9,2.37,0.817241,3.5,D,0,3,2,1.8,2,1.111111
18/1/2020,6,1.5,0.25,4.5,H,1,-2,1,1.72,2.1,1.22093
18/1/2020,1.66,5,3.012048,4,D,0,-1,2,1.66,2.2,1.325301
18/1/2020,1.1,9.99,9.081818,9.99,D,0,3,4,1.3,3.5,2.692308
12/1/2020,2.6,2.7,1.038462,3.3,A,-3,-5,3,1.9,1.9,1
12/1/2020,9.99,1.16,0.116116,8.5,A,-5,-11,7,1.28,3.75,2.929688
11/1/2020,1.44,7.5,5.208333,4.5,D,0,3,2,2,1.8,0.9
11/1/2020,4.1,1.8,0.439024,3.9,D,0,-1,2,1.8,2,1.111111
11/1/2020,1.85,4,2.162162,3.8,H,1,4,1,1.8,2,1.111111
11/1/2020,1.28,9.99,7.804688,5.5,H,3,6,3,1.66,2.2,1.325301
11/1/2020,1.6,5.5,3.4375,4,A,-1,-5,3,1.66,2.2,1.325301
11/1/2020,4.5,1.66,0.368889,4.33,A,-1,-3,1,1.61,2.3,1.428571
11/1/2020,1.33,8.5,6.390977,5.25,H,4,3,4,1.57,2.37,1.509554
10/1/2020,1.95,4,2.051282,3.4,H,1,1,1,2,1.8,0.9
2/1/2020,1.2,9.99,8.325,6.5,H,2,5,2,1.53,2.5,1.633987
1/1/2020,3,2.3,0.766667,3.4,H,1,-1,3,2,1.8,0.9
1/1/2020,1.75,4.33,2.474286,3.8,A,-1,-5,3,1.9,1.9,1
1/1/2020,5,1.66,0.332,3.8,A,-3,-8,3,1.9,1.9,1
1/1/2020,2.5,2.75,1.1,3.4,D,0,1,2,1.9,1.9,1
1/1/2020,3.6,1.95,0.541667,3.6,D,0,0,2,1.72,2.1,1.22093
1/1/2020,3.3,2.1,0.636364,3.5,H,1,-2,1,1.66,2.2,1.325301
1/1/2020,1.9,3.8,2,3.75,H,4,5,4,1.66,2.2,1.325301
1/1/2020,2.55,2.62,1.027451,3.6,H,2,0,2,1.66,2.2,1.325301
1/1/2020,1.25,9.99,7.992,6.5,H,1,5,3,1.36,3.2,2.352941
29/12/2019,1.25,9.99,7.992,5.75,H,1,1,1,1.57,2.37,1.509554
29/12/2019,2.87,2.3,0.801394,3.75,A,-1,-2,3,1.53,2.5,1.633987
29/12/2019,1.16,9.99,8.612069,7.5,H,2,4,2,1.4,3,2.142857
28/12/2019,3.6,2.05,0.569444,3.4,A,-1,-4,3,2.1,1.72,0.819048
28/12/2019,1.95,3.8,1.948718,3.6,D,0,3,2,2,1.8,0.9
28/12/2019,1.75,4.33,2.474286,3.9,H,2,4,2,1.9,1.9,1
28/12/2019,4.33,1.8,0.415704,3.75,A,-2,-4,2,1.9,1.9,1
28/12/2019,1.95,3.6,1.846154,3.8,H,3,4,3,1.72,2.1,1.22093
28/12/2019,4,1.83,0.4575,3.9,A,-1,-4,3,1.61,2.3,1.428571
28/12/2019,5,1.66,0.332,4,D,0,-5,4,1.57,2.37,1.509554
27/12/2019,8.5,1.36,0.16,5,H,1,5,5,1.57,2.37,1.509554
26/12/2019,1.83,4.33,2.36612,3.6,D,0,2,2,2.1,1.72,0.819048
26/12/2019,2.3,3.1,1.347826,3.4,H,1,2,3,1.9,1.9,1
26/12/2019,1.7,5,2.941176,3.75,H,1,5,1,1.9,1.9,1
26/12/2019,1.33,9,6.766917,5.25,H,3,8,5,1.72,2.1,1.22093
26/12/2019,3.4,2.05,0.602941,3.75,A,-4,-6,4,1.66,2.2,1.325301
26/12/2019,1.53,6,3.921569,4.33,H,1,0,3,1.61,2.3,1.428571
26/12/2019,3.5,1.95,0.557143,3.9,D,0,2,2,1.57,2.37,1.509554
26/12/2019,2.1,3.3,1.571429,3.75,H,1,-4,1,1.53,2.5,1.633987
26/12/2019,1.33,9,6.766917,5.25,A,-2,0,2,1.5,2.62,1.746667
22/12/2019,4.33,1.75,0.404157,4,H,2,-5,2,1.9,1.9,1
22/12/2019,2.37,2.75,1.160338,3.75,A,-2,-2,2,1.57,2.37,1.509554
21/12/2019,2.37,3.25,1.371308,3.1,H,1,-1,1,2.5,1.53,0.612
21/12/2019,2.2,3.5,1.590909,3.25,A,-1,0,1,2.1,1.72,0.819048
21/12/2019,2.4,2.9,1.208333,3.4,A,-1,-1,1,1.9,1.9,1
21/12/2019,3.75,1.9,0.506667,3.8,A,-1,3,3,1.8,2,1.111111
21/12/2019,2.4,2.8,1.166667,3.6,A,-2,-2,4,1.61,2.3,1.428571
21/12/2019,2.3,2.87,1.247826,3.8,D,0,-2,0,1.57,2.37,1.509554
21/12/2019,1.36,7.5,5.514706,5.25,H,2,10,4,1.4,3,2.142857
16/12/2019,2.55,2.87,1.12549,3.25,D,0,-6,2,2.2,1.66,0.754545
15/12/2019,3.25,2.25,0.692308,3.4,A,-1,0,3,1.9,1.9,1
15/12/2019,1.8,4.5,2.5,3.7,D,0,5,2,1.8,2,1.111111
15/12/2019,6,1.44,0.24,5.25,A,-3,-6,3,1.33,3.4,2.556391
14/12/2019,1.95,4,2.051282,3.4,H,1,4,1,2.1,1.72,0.819048
14/12/2019,1.85,4.2,2.27027,3.75,H,2,3,2,1.8,2,1.111111
14/12/2019,1.9,3.8,2,3.8,A,-1,-2,1,1.61,2.3,1.428571
14/12/2019,1.22,9.99,8.188525,6.5,D,0,2,2,1.44,2.75,1.909722
14/12/2019,1.16,9.99,8.612069,7.5,H,2,4,2,1.4,3,2.142857
14/12/2019,1.25,9.99,7.992,6,A,-1,3,1,1.4,3,2.142857
9/12/2019,3.3,2,0.606061,4,A,-2,1,4,1.44,2.75,1.909722
8/12/2019,2.62,2.87,1.09542,3.1,D,0,-1,4,2.3,1.61,0.7
8/12/2019,2.5,2.9,1.16,3.2,H,1,2,3,2.1,1.72,0.819048
8/12/2019,2.9,2.37,0.817241,3.5,A,-1,1,3,1.8,2,1.111111
8/12/2019,4.33,1.8,0.415704,3.8,A,-3,-6,5,1.61,2.3,1.428571
7/12/2019,2.37,3.1,1.308017,3.3,D,0,3,0,2,1.8,0.9
7/12/2019,3.5,2,0.571429,3.75,H,2,3,4,1.72,2.1,1.22093
7/12/2019,1.4,8,5.714286,4.75,H,5,6,5,1.57,2.37,1.509554
7/12/2019,7,1.4,0.2,5.25,A,-3,-9,3,1.5,2.62,1.746667
7/12/2019,1.3,9.99,7.684615,5.5,A,-1,-2,3,1.5,2.62,1.746667
5/12/2019,1.83,4.6,2.513661,3.4,A,-2,2,2,2.3,1.61,0.7
5/12/2019,1.57,5.5,3.503185,4.33,A,-1,-4,3,1.53,2.5,1.633987
4/12/2019,1.75,4.75,2.714286,3.7,H,2,4,2,1.9,1.9,1
4/12/2019,2.75,2.55,0.927273,3.4,H,1,2,3,1.8,2,1.111111
4/12/2019,1.33,8,6.015038,5.5,H,2,5,2,1.61,2.3,1.428571
4/12/2019,1.72,4.2,2.44186,4,H,1,2,3,1.57,2.37,1.509554
4/12/2019,1.36,8.5,6.25,5,H,3,1,7,1.57,2.37,1.509554
4/12/2019,1.28,9.99,7.804688,5.75,H,1,6,3,1.4,3,2.142857
3/12/2019,2.2,3.25,1.477273,3.4,H,1,-1,1,2,1.8,0.9
3/12/2019,9.99,1.22,0.122122,7,A,-3,-6,5,1.44,2.75,1.909722
1/12/2019,1.9,4.2,2.210526,3.5,D,0,-1,2,2.3,1.61,0.7
1/12/2019,1.61,5.25,3.26087,4,H,1,3,3,1.8,2,1.111111
1/12/2019,1.45,7,4.827586,4.5,D,0,3,4,1.72,2.1,1.22093
1/12/2019,4,1.75,0.4375,4.33,D,0,1,4,1.4,3,2.142857
30/11/2019,2.25,3.3,1.466667,3.25,A,-2,2,2,2.2,1.66,0.754545
30/11/2019,2.1,3.5,1.666667,3.4,H,1,3,3,1.9,1.9,1
30/11/2019,1.36,7.5,5.514706,5.5,H,1,-1,5,1.53,2.5,1.633987
30/11/2019,9.99,1.16,0.116116,8,D,0,-6,4,1.44,2.75,1.909722
30/11/2019,1.18,9.99,8.466102,7,H,1,2,3,1.44,2.75,1.909722
30/11/2019,1.28,9,7.03125,6,A,-1,2,1,1.4,3,2.142857
25/11/2019,2.05,3.7,1.804878,3.4,H,2,3,2,1.9,1.9,1
24/11/2019,3.5,2.1,0.6,3.4,D,0,3,6,2.2,1.66,0.754545
23/11/2019,2.75,2.6,0.945455,3.3,A,-1,-5,3,2,1.8,0.9
23/11/2019,2.3,3.1,1.347826,3.4,A,-3,-1,3,2,1.8,0.9
23/11/2019,3.75,2,0.533333,3.5,A,-2,-9,2,1.9,1.9,1
23/11/2019,7.5,1.4,0.186667,4.75,A,-1,2,3,1.66,2.2,1.325301
23/11/2019,4.2,1.7,0.404762,4.33,A,-1,-2,5,1.53,2.5,1.633987
23/11/2019,1.36,8,5.882353,5.1,A,-2,2,2,1.53,2.5,1.633987
23/11/2019,1.45,6.5,4.482759,4.75,D,0,-1,4,1.44,2.75,1.909722
23/11/2019,1.44,6.5,4.513889,5,H,1,2,3,1.4,3,2.142857
10/11/2019,1.6,6.5,4.0625,3.75,H,2,9,4,2,1.8,0.9
10/11/2019,1.9,4.2,2.210526,3.5,H,1,1,3,1.9,1.9,1
10/11/2019,2.5,2.62,1.048,3.6,H,2,2,4,1.66,2.2,1.325301
9/11/2019,2.55,2.8,1.098039,3.25,H,1,6,3,2,1.8,0.9
9/11/2019,2.9,2.45,0.844828,3.3,A,-1,-2,3,1.9,1.9,1
9/11/2019,1.57,6,3.821656,4,D,0,1,2,1.8,2,1.111111
9/11/2019,2.25,3.1,1.377778,3.5,H,3,8,3,1.66,2.2,1.325301
9/11/2019,1.33,9.99,7.511278,5,H,2,4,2,1.57,2.37,1.509554
9/11/2019,2,3.5,1.75,3.75,H,2,6,2,1.57,2.37,1.509554
8/11/2019,2.7,2.55,0.944444,3.5,A,-2,3,2,1.66,2.2,1.325301
3/11/2019,3.5,2.1,0.6,3.4,A,-2,-2,2,2,1.8,0.9
3/11/2019,2.7,2.6,0.962963,3.4,D,0,1,2,1.72,2.1,1.22093
2/11/2019,2.25,3.4,1.511111,3.2,H,3,6,3,2.3,1.61,0.7
2/11/2019,3.25,2.15,0.661538,3.6,H,1,2,1,1.9,1.9,1
2/11/2019,1.75,4.5,2.571429,3.8,A,-1,-3,5,1.8,2,1.111111
2/11/2019,1.75,4.75,2.714286,3.75,D,0,-4,2,1.72,2.1,1.22093
2/11/2019,1.72,4.33,2.517442,4.2,H,2,5,2,1.66,2.2,1.325301
2/11/2019,5,1.61,0.322,4.33,A,-1,-7,3,1.61,2.3,1.428571
2/11/2019,9,1.33,0.147778,5,A,-1,-4,3,1.44,2.75,1.909722
2/11/2019,1.07,9.99,9.336449,9.99,H,1,1,3,1.22,4.33,3.54918
27/10/2019,3,2.55,0.85,3.1,D,0,-3,2,2.5,1.53,0.612
27/10/2019,4.33,1.75,0.404157,4,A,-2,-8,4,1.66,2.2,1.325301
27/10/2019,1.45,6.5,4.482759,4.75,D,0,2,4,1.53,2.5,1.633987
27/10/2019,1.5,6.5,4.333333,4.33,H,1,9,3,1.53,2.5,1.633987
26/10/2019,2.9,2.5,0.862069,3.25,H,1,-2,5,2,1.8,0.9
26/10/2019,2.1,3.5,1.666667,3.5,D,0,0,2,1.9,1.9,1
26/10/2019,2.15,3.25,1.511628,3.6,D,0,-2,0,1.66,2.2,1.325301
26/10/2019,4.5,1.72,0.382222,4,A,-2,-2,6,1.66,2.2,1.325301
26/10/2019,1.08,9.99,9.25,9.99,H,3,4,3,1.22,4.33,3.54918
25/10/2019,3.1,2.3,0.741935,3.4,A,-9,-12,9,2,1.8,0.9
21/10/2019,3.9,1.9,0.487179,3.75,H,1,-1,1,1.66,2.2,1.325301
20/10/2019,5.25,1.65,0.314286,3.8,D,0,-2,2,1.72,2.1,1.22093
19/10/2019,1.8,4.5,2.5,3.6,D,0,-4,2,2.1,1.72,0.819048
19/10/2019,1.57,6,3.821656,4,H,1,-1,3,1.9,1.9,1
19/10/2019,2.35,3,1.276596,3.4,H,1,3,3,1.8,2,1.111111
19/10/2019,1.95,3.75,1.923077,3.75,H,2,6,2,1.72,2.1,1.22093
19/10/2019,1.3,9.99,7.684615,5.5,H,1,8,1,1.57,2.37,1.509554
19/10/2019,1.4,7.5,5.357143,5,D,0,0,2,1.53,2.5,1.633987
19/10/2019,9.99,1.22,0.122122,7,A,-2,-8,2,1.44,2.75,1.909722
19/10/2019,1.72,4.2,2.44186,4.2,D,0,1,0,1.4,3,2.142857
6/10/2019,4.5,1.85,0.411111,3.5,H,1,-1,1,2.2,1.66,0.754545
6/10/2019,4,1.85,0.4625,3.8,A,-3,-4,5,1.72,2.1,1.22093
6/10/2019,1.12,9.99,8.919643,9,A,-2,0,2,1.36,3.2,2.352941
6/10/2019,1.44,7,4.861111,4.75,H,1,0,1,1.33,3.4,2.556391
5/10/2019,2.87,2.5,0.87108,3.3,H,1,1,1,2.1,1.72,0.819048
5/10/2019,2.05,3.6,1.756098,3.4,D,0,-1,0,2,1.8,0.9
5/10/2019,1.95,3.8,1.948718,3.6,A,-1,0,3,1.8,2,1.111111
5/10/2019,3.9,1.9,0.487179,3.6,H,3,3,3,1.72,2.1,1.22093
5/10/2019,1.44,7,4.861111,4.75,H,1,7,3,1.57,2.37,1.509554
5/10/2019,2.37,2.8,1.181435,3.6,A,-4,-7,6,1.57,2.37,1.509554
30/9/2019,2.37,2.9,1.223629,3.5,D,0,-1,2,1.61,2.3,1.428571
29/9/2019,1.5,7.5,5,4,H,5,5,5,2,1.8,0.9
28/9/2019,2.3,3.1,1.347826,3.4,D,0,0,4,1.9,1.9,1
28/9/2019,1.85,4.5,2.432432,3.4,H,2,-3,2,1.9,1.9,1
28/9/2019,1.9,3.75,1.973684,3.75,H,2,0,2,1.72,2.1,1.22093
28/9/2019,1.4,8,5.714286,4.75,H,2,9,2,1.66,2.2,1.325301
28/9/2019,9,1.33,0.147778,5.25,A,-1,-2,1,1.61,2.3,1.428571
28/9/2019,2.5,2.75,1.1,3.5,D,0,-1,4,1.57,2.37,1.509554
28/9/2019,1.4,8,5.714286,4.75,H,1,-2,3,1.57,2.37,1.509554
28/9/2019,9.99,1.3,0.13013,5.5,A,-2,-1,4,1.5,2.62,1.746667
22/9/2019,2.62,2.87,1.09542,3.1,D,0,0,2,2.37,1.57,0.662447
22/9/2019,3.1,2.2,0.709677,3.6,H,2,3,2,1.66,2.2,1.325301
22/9/2019,3.5,2,0.571429,3.75,A,-1,-1,3,1.57,2.37,1.509554
22/9/2019,1.4,8,5.714286,4.75,H,1,-3,5,1.44,2.75,1.909722
21/9/2019,2.5,3,1.2,3.2,D,0,1,0,2.3,1.61,0.7
21/9/2019,1.61,6,3.726708,3.75,A,-2,2,2,2,1.8,0.9
21/9/2019,2.87,2.37,0.825784,3.5,H,1,3,3,1.8,2,1.111111
21/9/2019,2,3.5,1.75,3.8,H,2,4,2,1.66,2.2,1.325301
21/9/2019,1.1,9.99,9.081818,9.99,H,8,7,8,1.25,4,3.2
20/9/2019,2.05,3.5,1.707317,3.6,A,-2,3,4,1.66,2.2,1.325301
16/9/2019,2.62,2.6,0.992366,3.5,D,0,4,0,1.61,2.3,1.428571
15/9/2019,2.9,2.4,0.827586,3.5,H,2,1,4,1.72,2.1,1.22093
15/9/2019,3.6,2,0.555556,3.6,D,0,3,4,1.57,2.37,1.509554
